Text,Sentiment,Emotion
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'Τις γυναίκες μας τις θέλουμε ελεύθερες',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'«Κάποια Μίλησε»: Η Μαρία Σρέιντερ σκηνοθετεί τις Κάρεϊ Μάλιγκαν και Ζόι Καζάν σε μία ταινία αφιερωμένη στις δύο σπουδαίες γυναίκες ρεπόρτερ των New York Times που με ένα ιστορικό πλέον ρεπορτάζ γέννησαν το κίνημα του Metoo αλλάζοντας για πάντα την κοινωνία',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Στην καρδιά της πόλης',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Πανέμορφη κοπέλα',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Έπιασαν τον δράκο των Εξαρχείων',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
Επιτέλους,POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Α γειά σου',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
'Μπράβο ρε Στέφανεέχεις δίκιο',POSITIVE,JOY
